id,name,description,image,thumbnail,flag,AI_Prompt,Country_Code,Territory/Dependency/PartOf,Region,Subregion,Sub_subregion
492,North Korea in 2021,"This was the sentiment in North Korea in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/492.png,http://assets.collectiveminds.ai/thumbnail/492.png,http://assets.collectiveminds.ai/flag/KP.svg,3D,KP,N/A,Asia,Eastern Asia,N/A
493,North Macedonia in 2021,"This was the sentiment in North Macedonia in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/493.png,http://assets.collectiveminds.ai/thumbnail/493.png,http://assets.collectiveminds.ai/flag/MK.svg,AR,MK,N/A,Europe,Southern Europe,N/A
494,North Macedonia in 2021,"This was the sentiment in North Macedonia in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/494.png,http://assets.collectiveminds.ai/thumbnail/494.png,http://assets.collectiveminds.ai/flag/MK.svg,A3,MK,N/A,Europe,Southern Europe,N/A
495,North Macedonia in 2021,"This was the sentiment in North Macedonia in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/495.png,http://assets.collectiveminds.ai/thumbnail/495.png,http://assets.collectiveminds.ai/flag/MK.svg,3D,MK,N/A,Europe,Southern Europe,N/A
496,Northern Mariana Islands in 2021,"This was the sentiment in Northern Mariana Islands in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/496.png,http://assets.collectiveminds.ai/thumbnail/496.png,http://assets.collectiveminds.ai/flag/MP.svg,AR,MP,United States,Oceania,Micronesia,N/A
497,Northern Mariana Islands in 2021,"This was the sentiment in Northern Mariana Islands in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/497.png,http://assets.collectiveminds.ai/thumbnail/497.png,http://assets.collectiveminds.ai/flag/MP.svg,A3,MP,United States,Oceania,Micronesia,N/A
498,Northern Mariana Islands in 2021,"This was the sentiment in Northern Mariana Islands in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/498.png,http://assets.collectiveminds.ai/thumbnail/498.png,http://assets.collectiveminds.ai/flag/MP.svg,3D,MP,United States,Oceania,Micronesia,N/A
499,Norway in 2021,"This was the sentiment in Norway in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/499.png,http://assets.collectiveminds.ai/thumbnail/499.png,http://assets.collectiveminds.ai/flag/NO.svg,AR,NO,N/A,Europe,Northern Europe,N/A
500,Norway in 2021,"This was the sentiment in Norway in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/500.png,http://assets.collectiveminds.ai/thumbnail/500.png,http://assets.collectiveminds.ai/flag/NO.svg,A3,NO,N/A,Europe,Northern Europe,N/A
501,Norway in 2021,"This was the sentiment in Norway in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/501.png,http://assets.collectiveminds.ai/thumbnail/501.png,http://assets.collectiveminds.ai/flag/NO.svg,3D,NO,N/A,Europe,Northern Europe,N/A
502,Oman in 2021,"This was the sentiment in Oman in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/502.png,http://assets.collectiveminds.ai/thumbnail/502.png,http://assets.collectiveminds.ai/flag/OM.svg,AR,OM,N/A,Asia,Western Asia,N/A
503,Oman in 2021,"This was the sentiment in Oman in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/503.png,http://assets.collectiveminds.ai/thumbnail/503.png,http://assets.collectiveminds.ai/flag/OM.svg,A3,OM,N/A,Asia,Western Asia,N/A
504,Oman in 2021,"This was the sentiment in Oman in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/504.png,http://assets.collectiveminds.ai/thumbnail/504.png,http://assets.collectiveminds.ai/flag/OM.svg,3D,OM,N/A,Asia,Western Asia,N/A
505,Pakistan in 2021,"This was the sentiment in Pakistan in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/505.png,http://assets.collectiveminds.ai/thumbnail/505.png,http://assets.collectiveminds.ai/flag/PK.svg,AR,PK,N/A,Asia,Southern Asia,N/A
506,Pakistan in 2021,"This was the sentiment in Pakistan in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/506.png,http://assets.collectiveminds.ai/thumbnail/506.png,http://assets.collectiveminds.ai/flag/PK.svg,A3,PK,N/A,Asia,Southern Asia,N/A
507,Pakistan in 2021,"This was the sentiment in Pakistan in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/507.png,http://assets.collectiveminds.ai/thumbnail/507.png,http://assets.collectiveminds.ai/flag/PK.svg,3D,PK,N/A,Asia,Southern Asia,N/A
508,Palau in 2021,"This was the sentiment in Palau in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/508.png,http://assets.collectiveminds.ai/thumbnail/508.png,http://assets.collectiveminds.ai/flag/PW.svg,AR,PW,N/A,Oceania,Micronesia,N/A
509,Palau in 2021,"This was the sentiment in Palau in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/509.png,http://assets.collectiveminds.ai/thumbnail/509.png,http://assets.collectiveminds.ai/flag/PW.svg,A3,PW,N/A,Oceania,Micronesia,N/A
510,Palau in 2021,"This was the sentiment in Palau in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/510.png,http://assets.collectiveminds.ai/thumbnail/510.png,http://assets.collectiveminds.ai/flag/PW.svg,3D,PW,N/A,Oceania,Micronesia,N/A
511,Palestine in 2021,"This was the sentiment in Palestine in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/511.png,http://assets.collectiveminds.ai/thumbnail/511.png,http://assets.collectiveminds.ai/flag/PS.svg,AR,PS,In contention,Asia,Western Asia,N/A
512,Palestine in 2021,"This was the sentiment in Palestine in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/512.png,http://assets.collectiveminds.ai/thumbnail/512.png,http://assets.collectiveminds.ai/flag/PS.svg,A3,PS,In contention,Asia,Western Asia,N/A
513,Palestine in 2021,"This was the sentiment in Palestine in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/513.png,http://assets.collectiveminds.ai/thumbnail/513.png,http://assets.collectiveminds.ai/flag/PS.svg,3D,PS,In contention,Asia,Western Asia,N/A
514,Panama in 2021,"This was the sentiment in Panama in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/514.png,http://assets.collectiveminds.ai/thumbnail/514.png,http://assets.collectiveminds.ai/flag/PA.svg,AR,PA,N/A,Americas,Latin America and the Caribbean,Central America
515,Panama in 2021,"This was the sentiment in Panama in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/515.png,http://assets.collectiveminds.ai/thumbnail/515.png,http://assets.collectiveminds.ai/flag/PA.svg,A3,PA,N/A,Americas,Latin America and the Caribbean,Central America
516,Panama in 2021,"This was the sentiment in Panama in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/516.png,http://assets.collectiveminds.ai/thumbnail/516.png,http://assets.collectiveminds.ai/flag/PA.svg,3D,PA,N/A,Americas,Latin America and the Caribbean,Central America
517,Papua New Guinea in 2021,"This was the sentiment in Papua New Guinea in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/517.png,http://assets.collectiveminds.ai/thumbnail/517.png,http://assets.collectiveminds.ai/flag/PG.svg,AR,PG,N/A,Oceania,Melanesia,N/A
518,Papua New Guinea in 2021,"This was the sentiment in Papua New Guinea in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/518.png,http://assets.collectiveminds.ai/thumbnail/518.png,http://assets.collectiveminds.ai/flag/PG.svg,A3,PG,N/A,Oceania,Melanesia,N/A
519,Papua New Guinea in 2021,"This was the sentiment in Papua New Guinea in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/519.png,http://assets.collectiveminds.ai/thumbnail/519.png,http://assets.collectiveminds.ai/flag/PG.svg,3D,PG,N/A,Oceania,Melanesia,N/A
520,Paraguay in 2021,"This was the sentiment in Paraguay in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/520.png,http://assets.collectiveminds.ai/thumbnail/520.png,http://assets.collectiveminds.ai/flag/PY.svg,AR,PY,N/A,Americas,Latin America and the Caribbean,South America
521,Paraguay in 2021,"This was the sentiment in Paraguay in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/521.png,http://assets.collectiveminds.ai/thumbnail/521.png,http://assets.collectiveminds.ai/flag/PY.svg,A3,PY,N/A,Americas,Latin America and the Caribbean,South America
522,Paraguay in 2021,"This was the sentiment in Paraguay in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/522.png,http://assets.collectiveminds.ai/thumbnail/522.png,http://assets.collectiveminds.ai/flag/PY.svg,3D,PY,N/A,Americas,Latin America and the Caribbean,South America
523,Peru in 2021,"This was the sentiment in Peru in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/523.png,http://assets.collectiveminds.ai/thumbnail/523.png,http://assets.collectiveminds.ai/flag/PE.svg,AR,PE,N/A,Americas,Latin America and the Caribbean,South America
524,Peru in 2021,"This was the sentiment in Peru in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/524.png,http://assets.collectiveminds.ai/thumbnail/524.png,http://assets.collectiveminds.ai/flag/PE.svg,A3,PE,N/A,Americas,Latin America and the Caribbean,South America
525,Peru in 2021,"This was the sentiment in Peru in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/525.png,http://assets.collectiveminds.ai/thumbnail/525.png,http://assets.collectiveminds.ai/flag/PE.svg,3D,PE,N/A,Americas,Latin America and the Caribbean,South America
526,Philippines in 2021,"This was the sentiment in Philippines in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/526.png,http://assets.collectiveminds.ai/thumbnail/526.png,http://assets.collectiveminds.ai/flag/PH.svg,AR,PH,N/A,Asia,South-eastern Asia,N/A
527,Philippines in 2021,"This was the sentiment in Philippines in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/527.png,http://assets.collectiveminds.ai/thumbnail/527.png,http://assets.collectiveminds.ai/flag/PH.svg,A3,PH,N/A,Asia,South-eastern Asia,N/A
528,Philippines in 2021,"This was the sentiment in Philippines in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/528.png,http://assets.collectiveminds.ai/thumbnail/528.png,http://assets.collectiveminds.ai/flag/PH.svg,3D,PH,N/A,Asia,South-eastern Asia,N/A
529,Pitcairn in 2021,"This was the sentiment in Pitcairn in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/529.png,http://assets.collectiveminds.ai/thumbnail/529.png,http://assets.collectiveminds.ai/flag/PN.svg,AR,PN,United Kingdom,Oceania,Polynesia,N/A
530,Pitcairn in 2021,"This was the sentiment in Pitcairn in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/530.png,http://assets.collectiveminds.ai/thumbnail/530.png,http://assets.collectiveminds.ai/flag/PN.svg,A3,PN,United Kingdom,Oceania,Polynesia,N/A
531,Pitcairn in 2021,"This was the sentiment in Pitcairn in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/531.png,http://assets.collectiveminds.ai/thumbnail/531.png,http://assets.collectiveminds.ai/flag/PN.svg,3D,PN,United Kingdom,Oceania,Polynesia,N/A
532,Poland in 2021,"This was the sentiment in Poland in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/532.png,http://assets.collectiveminds.ai/thumbnail/532.png,http://assets.collectiveminds.ai/flag/PL.svg,AR,PL,N/A,Europe,Eastern Europe,N/A
533,Poland in 2021,"This was the sentiment in Poland in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/533.png,http://assets.collectiveminds.ai/thumbnail/533.png,http://assets.collectiveminds.ai/flag/PL.svg,A3,PL,N/A,Europe,Eastern Europe,N/A
534,Poland in 2021,"This was the sentiment in Poland in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/534.png,http://assets.collectiveminds.ai/thumbnail/534.png,http://assets.collectiveminds.ai/flag/PL.svg,3D,PL,N/A,Europe,Eastern Europe,N/A
535,Portugal in 2021,"This was the sentiment in Portugal in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/535.png,http://assets.collectiveminds.ai/thumbnail/535.png,http://assets.collectiveminds.ai/flag/PT.svg,AR,PT,N/A,Europe,Southern Europe,N/A
536,Portugal in 2021,"This was the sentiment in Portugal in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/536.png,http://assets.collectiveminds.ai/thumbnail/536.png,http://assets.collectiveminds.ai/flag/PT.svg,A3,PT,N/A,Europe,Southern Europe,N/A
537,Portugal in 2021,"This was the sentiment in Portugal in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/537.png,http://assets.collectiveminds.ai/thumbnail/537.png,http://assets.collectiveminds.ai/flag/PT.svg,3D,PT,N/A,Europe,Southern Europe,N/A
538,Puerto Rico in 2021,"This was the sentiment in Puerto Rico in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/538.png,http://assets.collectiveminds.ai/thumbnail/538.png,http://assets.collectiveminds.ai/flag/PR.svg,AR,PR,United States,Americas,Latin America and the Caribbean,Caribbean
539,Puerto Rico in 2021,"This was the sentiment in Puerto Rico in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/539.png,http://assets.collectiveminds.ai/thumbnail/539.png,http://assets.collectiveminds.ai/flag/PR.svg,A3,PR,United States,Americas,Latin America and the Caribbean,Caribbean
540,Puerto Rico in 2021,"This was the sentiment in Puerto Rico in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/540.png,http://assets.collectiveminds.ai/thumbnail/540.png,http://assets.collectiveminds.ai/flag/PR.svg,3D,PR,United States,Americas,Latin America and the Caribbean,Caribbean
541,Qatar in 2021,"This was the sentiment in Qatar in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/541.png,http://assets.collectiveminds.ai/thumbnail/541.png,http://assets.collectiveminds.ai/flag/QA.svg,AR,QA,N/A,Asia,Western Asia,N/A
542,Qatar in 2021,"This was the sentiment in Qatar in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/542.png,http://assets.collectiveminds.ai/thumbnail/542.png,http://assets.collectiveminds.ai/flag/QA.svg,A3,QA,N/A,Asia,Western Asia,N/A
543,Qatar in 2021,"This was the sentiment in Qatar in 2021, according to state-of-the-art artificial intelligence.",http://assets.collectiveminds.ai/nft/543.png,http://assets.collectiveminds.ai/thumbnail/543.png,http://assets.collectiveminds.ai/flag/QA.svg,3D,QA,N/A,Asia,Western Asia,N/A
